ID,PUBLISHED,UPDATED,TITLE,CONTENT,CONTENT_SIZE,HAS_LINK,AUTHOR_NAME,AUTHOR_URI,CHANNELID
c6aWb9CtgiI-B72_k3iF_uYUjhq5q8P_P0ph1oFTwLA,2013-09-30T03:16:02,2013-09-30T03:16:02,coloquei errado mas ...,coloquei errado mas gostei da sua﻿ resposata sou belieber tambem e tambemadoro eese video vc botou moral agr,108,0,laura pereira machado fernandes,T-7hkND2veYG-14QRP9ZOw,UCT-7hkND2veYG-14QRP9ZOw
c6aWb9CtgiIRF353G1kyY0DpnqVEOG58u553MTzHr4Y,2013-09-29T21:14:02,2013-09-29T21:14:02,quem﻿ ta ...,quem﻿ ta assistindo﻿ 29/09/2060,31,0,Hellmans TT,GrandeuGames,UCOP6om18uuBJJN3zQFDfqHQ
c6aWb9CtgiK_84RRgiI8I9dSkW1l0m7dd8zCrf0sdHI,2013-09-29T21:00:40,2013-09-29T21:00:40,quando vcs ...,quando vcs ganharem﻿ um prêmio de diamante a gente conversa,59,0,Mirelle C.,amigas11ify,UCI_ejUJQTrfUMRKOm3EGo1Q
c6aWb9CtgiI6_AqcMoUbOFMOConGiG4a-MeDTgmfQlU,2013-09-29T19:20:57,2013-09-29T19:20:57,Esse é gay﻿ mesmo. ...,Esse é gay﻿ mesmo.  Kkkkkkkkk,29,0,Eric Luque,ecsluque,UCD__9PYOhx7wXTybAOEWj-A
c6aWb9CtgiIgW80METLXAQrxENdb6_9U5nZUYi4aJDw,2013-09-29T19:07:37,2013-09-29T19:07:37,isso nunca﻿ perde a ...,isso nunca﻿ perde a graça kkkkkk,32,0,Essência de Magix,LucaRocha2012,UCEV3KVGwURnPaawzDAiOVLA
c6aWb9CtgiIOaMhPfPPpjwjvWE8iqqGU3P1BAICsjF4,2013-09-29T18:48:57,2013-09-29T18:48:57,Feliz 2010 pra﻿ vcs,Feliz 2010 pra﻿ vcs,19,0,Yasmin Oliveira,2001Luluzinha,UC8TVcJZGggYaVEe1d3CulGQ
c6aWb9CtgiJ96NjKD4qdh6SL4TwCGRZay-jWHgdjN98,2013-09-29T17:36:11,2013-09-29T17:36:11,em quanto vocês tão ...,em quanto vocês tão aqui zoado ele  ele tá﻿ ganhando seu dimond award rs,72,0,Belieberkb JB,FyV68YLqYce_aZWn6zSItw,UCFyV68YLqYce_aZWn6zSItw
c6aWb9CtgiKeAOk2WDG2qcGu87QnaHU205pDzLSzwZU,2013-09-30T02:35:22,2013-09-30T02:35:22,meu deus e por isso ...,meu deus e por isso q não existe musica boa hj em dia﻿ olha quem ta ganhando o essa bosta de premio logo vai ser esquecido na eternidade ele e apenas eu fedelho de merda q não vai fazer nada para o universo musical q nos temos.....meu deus e muito mal gosto mesmo,263,0,andre paixao,andreN644,UC4MIFvdCqZ3TYvLPB0-DHqg
c6aWb9CtgiKwhA0q4E7K_--Kh9IKOE6gsPqdhlBvT74,2013-09-29T12:55:12,2013-09-29T12:55:12,quem ta﻿ assistindo ...,quem ta﻿ assistindo 29/09/2013,30,0,EcRbGaMeR,EduGamerVideos,UCeCaK95gtx2527KfWcwEdJQ
c6aWb9CtgiIdzx12k9FCxVhoYi_gagx8MciokA9uAuk,2013-09-29T04:16:20,2013-09-29T04:16:20,Que onda﻿ con este ...,Que onda﻿ con este tonto el meda asco mucho asco,48,0,Brenda Garcia,QUQIhnpmx9LoLrTUtTa3Ww,UCQUQIhnpmx9LoLrTUtTa3Ww
