ID,PUBLISHED,UPDATED,TITLE,CONTENT,CONTENT_SIZE,HAS_LINK,AUTHOR_NAME,AUTHOR_URI,CHANNELID
173BhIiTfL8trPWo6LbYyuM5VWqSztxGy3FMynvNZhE,2013-10-20T15:07:47,2013-10-20T15:07:47,11.15.13?﻿,11.15.13?﻿,10,0,DEJAY PALO,palomo530,UC7omvXZDwa3qz3GHMelkO_w
173BhIiTfL8ioDne9W_GbUbCD3SQEKpIcWnjZRV9rz8,2013-10-20T15:09:19,2013-10-20T15:09:19,RUSSKIE NE﻿ POIMYT! ...,RUSSKIE NE﻿ POIMYT!!!,21,0,antikflash,antikflash,UCTp_8pDxN80s6bdw78zj2HQ
173BhIiTfL_mpJUyjv28ZSJI8bOzjeC2XX_5YOuOVfY,2013-10-20T15:07:13,2013-10-20T15:07:13,That﻿ is so awesome!,That﻿ is so awesome!,20,0,Randy butternubs,jZ1M0HOUTIQ_LoXqdPX11g,UCjZ1M0HOUTIQ_LoXqdPX11g
173BhIiTfL9ZUzYaxNTJzi6kY8c-0E0IQJEYUSLNqRc,2013-10-20T14:57:32,2013-10-20T14:57:32,idk man i hear ...,idk man i hear lots﻿ of good things about the ps4 and the xbox one i dont really know what to get my head is hurting me ahhhhhhhh,129,0,BboyIndustrial,BboyIndustrial,UCHEwjQjr1g0CaorRylok5zQ
173BhIiTfL-vsxy_23w8atXiMfsAQiDH4iJ7OqFjGXA,2013-10-20T15:06:03,2013-10-20T15:06:03,Get the PS4. It has ...,Get the PS4. It has better specs﻿ and lower price.,50,0,Whizzmaster5000,Whizzmaster5000,UCyBp1EiSlo0sjG5PiXR7C3g
173BhIiTfL994dQMZ05adiGcSfG-2XDVlCh_6vYcVqU,2013-10-20T14:56:08,2013-10-20T14:56:08,The PlayStation ...,The PlayStation Nation will roar this song﻿ when they fire up that PS4.,71,0,JustWingIT,VJohnB,UCuY9dk4jpQgV6o521MzmssQ
173BhIiTfL8Z-lR8c7CRAwUzJptXkRlj_PxMhWovj9o,2013-10-20T14:54:56,2013-10-20T14:54:56,ps4 beats﻿ the hell ...,ps4 beats﻿ the hell out of xbox one!!!,38,0,John Patterson,nDrEMTlLt-xZZX6e3d4PGA,UCnDrEMTlLt-xZZX6e3d4PGA
173BhIiTfL_vGf4ufY3ko7z5ikNrzd29U2gpzKKiG1k,2013-10-20T14:44:34,2013-10-20T14:44:34,can i download that ...,can i download that shit﻿ off itunes?,37,0,xXdemonsacraligeXx,xXdemonsacraligeXx,UC7TrwhRDeyZ2mx2orIrZnoQ
173BhIiTfL-dsxNf016WPk1wM78D1D73R0o3X_qOupk,2013-10-20T14:42:29,2013-10-20T14:42:29,0:07 Its the ...,0:07 Its the imperial city!﻿ See even sony knows that oblivion is better than skyrim so they put cyrodiil instead!,114,0,Chuck Norris,MrMw2nolife,UCtQDVAPtZxUZ-OdPDgqE4mg
173BhIiTfL99TSjThfvljhyooy8Y2UEiQsU9PEHmlhE,2013-10-20T14:57:11,2013-10-20T14:57:11,i think they﻿ mean ...,i think they﻿ mean elder scrolls online,39,0,MrPaulTheTank,MrPaulTheTank,UCBgMVQmLI_gIDYPY6EUM0ag
